Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Ukraine,UKR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.899999976,1.899999976,2,2,5.619999886,7.650000095,8.930000305,11.31999969,11.85999966,11.71000004,11.06000042,10.14000034,9.06000042,8.590000153,7.179999828,6.809999943,6.349999905,6.360000134,8.840000153,8.100000381,7.849999905,7.53000021,7.170000076,9.270000458,9.140000343,9.350000381,9.5,8.800000191,8.18999958,9.479999542,9.829999924
Upper middle income,UMC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.758168615,3.78770457,4.102323603,4.550193092,4.952970305,5.121610016,5.290520797,5.536731775,5.702191331,5.4640214,5.699052255,5.978691079,6.161857904,5.973449392,5.896889623,5.661599801,5.444658133,5.534764132,6.042882833,5.714788465,5.557659393,5.456686369,5.480336801,5.48744727,5.679035894,5.934874218,5.951313876,5.811726256,6.051081503,6.786562111,6.34280185
Uruguay,URY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.949999809,8.960000038,8.350000381,9.039999962,10.02000046,11.93000031,11.43999958,9.359999657,10.47000027,12.63000011,15.05000019,16.64999962,16.65999985,12.97999954,12.01000023,10.84000015,9.399999619,8.029999733,7.739999771,7.159999847,6.309999943,6.449999809,6.440000057,6.550000191,7.489999771,7.840000153,7.889999866,8.340000153,8.729999542,10.32999992,9.289999962
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.800000191,7.5,6.900000095,6.119999886,5.650000095,5.449999809,5,4.510000229,4.21999979,3.99000001,4.730000019,5.78000021,5.989999771,5.53000021,5.079999924,4.619999886,4.619999886,5.78000021,9.25,9.630000114,8.949999809,8.069999695,7.369999886,6.170000076,5.28000021,4.869999886,4.360000134,3.900000095,3.670000076,8.050000191,5.349999905
Uzbekistan,UZB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.899999976,2.900000095,4.900000095,7.300000191,7.800000191,10.69999981,10.89999962,13.30000019,13.30000019,12.21100044,11.18099976,10.11299992,9.07199955,8.170999527,7.071000099,6.012000084,4.989999771,4.889999866,5.039999962,5.360000134,4.960000038,4.869999886,4.860000134,5.090000153,5.150000095,5.159999847,5.829999924,5.855999947,5.861000061,5.289999962,6.017000198
St. Vincent and the Grenadines,VCT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.77000046,19.73399925,19.80200005,20.18499947,20.05900002,20.39500046,20.47100067,20.59600067,20.78100014,20.95800018,21.10000038,20.62899971,20.26000023,20.03700066,19.75699997,19.27799988,19.07099915,18.79000092,18.91699982,18.97699928,18.91900063,18.89299965,18.90500069,18.94799995,18.96899986,18.97800064,19.02799988,19.02000046,19.09000015,20.54999924,20.39800072
"Venezuela, RB",VEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.449999809,7.690000057,6.599999905,8.56000042,10.23999977,11.77000046,11.15999985,11.14999962,14.52999973,13.98999977,13.03999996,16.17000008,16.78000069,15.06999969,10.65999985,8.609999657,7.28000021,6.25,6.099999905,7.110000134,6.900000095,6.599999905,7.539999962,6.864999771,6.077000141,5.320000172,5.050000191,5.019999981,5.092000008,7.53000021,6.471000195
British Virgin Islands,VGB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.01599979,12.27499962,12.43999958,12.25199986,11.83199978,11.73400021,11.54300022,11.30000019,10.92300034,10.5,10.60000038,10.83699989,11.16399956,10.84399986,10.76900005,10.22799969,10.02400017,10.11200047,11.40600014,11.55000019,11.82600021,11.90999985,12.40200043,12.47500038,12.25800037,12.35400009,12.05300045,12.24499989,12.35000038,13.25500011,13.17300034
Vietnam,VNM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.124000072,1.937999964,1.988999963,1.945000052,1.906999946,1.929999948,2.869999886,2.289999962,2.329999924,2.25999999,2.75999999,2.119999886,2.25,2.140000105,2.094000101,2.085999966,2.029999971,1.927000046,1.74000001,1.110000014,1,1.029999971,1.320000052,1.25999999,1.850000024,1.850000024,1.870000005,1.159999967,1.679999948,2.099999905,2.380000114
Vanuatu,VUT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.733999968,1.751000047,1.797000051,1.621999979,1.799999952,1.773000002,1.718999982,1.807999969,1.832000017,1.707999945,1.932000041,1.98300004,1.753000021,1.763000011,1.736999989,1.672000051,1.799000025,1.741000056,1.80400002,1.850000024,1.800999999,1.848999977,1.858999968,1.792000055,1.855000019,1.748999953,1.710000038,1.784000039,1.756999969,2.01699996,2.118000031
World,WLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.93554169,5.082838876,5.351631641,5.61072524,5.777618495,5.881711928,5.920963998,6.092675392,6.233931888,6.071131335,6.179671431,6.423980985,6.5412958,6.415059403,6.337334468,6.063905086,5.850838834,5.869622998,6.460848077,6.345966028,6.191893091,6.138941783,6.116370999,5.981447535,6.010948362,6.003246533,5.873657232,5.699077206,5.543163701,6.898264957,6.201811583
Samoa,WSM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.099999905,2.38499999,2.631999969,3.039999962,3.188999891,3.474999905,3.90899992,4.179999828,4.485000134,4.664000034,4.960000038,5.098999977,5.15899992,5.21999979,5.296999931,5.426000118,5.359000206,5.584000111,5.835999966,5.730999947,5.679999828,8.75,8.661000252,8.720000267,8.762999535,8.819000244,9.399999619,9.472000122,9.147000313,9.793000221,9.909999847
Kosovo,XKX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.342000008,8.324999809,8.364999771,8.340000153,8.967000008,9.595000267,10.20600033,10.81400013,11.46000004,11.55799961,11.71800041,11.84500027,11.97700024,12.10299969,12.21000004,12.37100029,12.49800014,12.62300014,12.75,12.82600021,13.2489996,13.16499996,13.26399994,13.47000027,13.78299999,13.40699959,13.25,13.07600021,12.97799969,13.57499981,13.88700008
South Africa,ZAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,21.19400024,21.1590004,20.97100067,20.82799911,20.75,20.62700081,20.59499931,20.57299995,20.41900063,20.26600075,20.21699905,20.08799934,20.01499939,19.86599922,19.74399948,19.63500023,19.54299927,19.51000023,20.51000023,23.18000031,21.42000008,21.79000092,22.04000092,22.61000061,22.87000084,24.02000046,23.98999977,24.21999931,25.54000092,24.34000015,28.77000046
Zambia,ZMB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,18.89999962,19.45999908,19.70000076,18.67900085,16.8579998,15.30000019,13.63799953,12,12.41100025,12.93000031,13.50300026,14.13099957,14.68599987,15.29399967,15.89999962,13.23499966,10.57600021,7.929999828,10.56000042,13.18999958,10.58500004,7.849999905,8.005000114,8.133000374,8.279999733,8.392999649,8.520000458,5.03000021,5.539999962,6.03000021,6.21999979
Zimbabwe,ZWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.997000217,5.068999767,5.010000229,4.960000038,5.653999805,6.236000061,6.929999828,6.453000069,6,5.688000202,5.340000153,5.068999767,4.774000168,4.389999866,4.546000004,4.691999912,4.84800005,5.074999809,5.077000141,5.18900013,5.369999886,5.138999939,4.993999958,4.769999981,5.282000065,5.796000004,6.278999805,6.78399992,7.369999886,7.897999763,8.067000389
